date,Time,Datetime,Node 1,PM_2.5,PM_1,SO2,CO,Total_AQI,Satisfactory,
10/05/2024,13:00:00,10/05/2024 13:00,Node A,188.43,304.54,1.54,30.31,379,Very Poor,
10/05/2024,14:00:00,10/05/2024 14:00,Node A,184.71,290.41,1.25,35.43,379,Very Poor,
10/05/2024,15:00:00,10/05/2024 15:00,Node A,166.31,272.29,1.15,26.76,378,Very Poor,
10/05/2024,16:00:00,10/05/2024 16:00,Node A,184.04,290.69,1.11,24.54,378,Very Poor,
10/05/2024,17:00:00,10/05/2024 17:00,Node A,189.09,317.76,1.06,21.52,374,Very Poor,
10/05/2024,18:00:00,10/05/2024 18:00,Node A,146.76,245.3,1.02,20.35,374,Very Poor,
10/05/2024,19:00:00,10/05/2024 19:00,Node A,134.92,253.42,0.77,4.41,360,Very Poor,
10/05/2024,20:00:00,10/05/2024 20:00,Node A,192.69,384.58,0.77,8.77,361,Very Poor,
10/05/2024,21:00:00,10/05/2024 21:00,Node A,208.8,374.96,0.88,10.7,362,Very Poor,
10/05/2024,22:00:00,10/05/2024 22:00,Node A,229.59,369.09,1.15,18.17,360,Very Poor,
10/05/2024,23:00:00,10/05/2024 23:00,Node A,213.47,338.83,1.02,9.47,361,Very Poor,
11/05/2024,0:00:00,11/05/2024 0:00,Node A,232.41,333.11,0.89,13.4,361,Very Poor,
11/05/2024,1:00:00,11/05/2024 1:00,Node A,259.95,326.79,0.75,13.87,362,Very Poor,
11/05/2024,2:00:00,11/05/2024 2:00,Node A,239.25,315.74,0.69,12.21,361,Very Poor,
11/05/2024,3:00:00,11/05/2024 3:00,Node A,244.91,360.8,0.77,13.46,355,Very Poor,
11/05/2024,4:00:00,11/05/2024 4:00,Node A,237.84,315.78,1,11.45,362,Very Poor,
11/05/2024,5:00:00,11/05/2024 5:00,Node A,217.23,283.79,0.63,11.23,361,Very Poor,
11/05/2024,6:00:00,11/05/2024 6:00,Node A,202.16,276.82,0.69,10.13,358,Very Poor,
11/05/2024,7:00:00,11/05/2024 7:00,Node A,193.17,264.37,0.7,8.51,356,Very Poor,
11/05/2024,8:00:00,11/05/2024 8:00,Node A,189.83,256.43,0.63,9.57,355,Very Poor,
11/05/2024,9:00:00,11/05/2024 9:00,Node A,177.09,252.15,0.63,7.41,353,Very Poor,
11/05/2024,10:00:00,11/05/2024 10:00,Node A,162.56,219.65,0.69,9.29,349,Very Poor,
11/05/2024,11:00:00,11/05/2024 11:00,Node A,159.71,235.57,0.76,16.03,346,Very Poor,
11/05/2024,12:00:00,11/05/2024 12:00,Node A,124.59,163.35,0.72,11.7,343,Very Poor,
11/05/2024,13:00:00,11/05/2024 13:00,Node A,156.97,260.75,1.21,24.24,343,Very Poor,
11/05/2024,14:00:00,11/05/2024 14:00,Node A,147.91,255.96,1.11,24.04,342,Very Poor,
11/05/2024,15:00:00,11/05/2024 15:00,Node A,131.57,226.1,1.01,24.67,342,Very Poor,
11/05/2024,16:00:00,11/05/2024 16:00,Node A,159.3,228.1,0.95,24.1,341,Very Poor,
11/05/2024,17:00:00,11/05/2024 17:00,Node A,147.07,236.85,0.98,20.99,340,Very Poor,
11/05/2024,18:00:00,11/05/2024 18:00,Node A,165.61,249.87,1.12,17.94,341,Very Poor,
11/05/2024,19:00:00,11/05/2024 19:00,Node A,135.36,252.26,1.44,18.34,340,Very Poor,
11/05/2024,20:00:00,11/05/2024 20:00,Node A,155.05,274.63,2.18,19.75,323,Very Poor,
11/05/2024,21:00:00,11/05/2024 21:00,Node A,176.49,315.94,2.52,23.17,322,Very Poor,
11/05/2024,22:00:00,11/05/2024 22:00,Node A,183.91,300.26,2.28,19.12,319,Very Poor,
11/05/2024,23:00:00,11/05/2024 23:00,Node A,178.68,275.32,2.01,16.1,318,Very Poor,
12/05/2024,0:00:00,12/05/2024 0:00,Node A,153.79,234.43,1.58,16.86,313,Very Poor,
12/05/2024,1:00:00,12/05/2024 1:00,Node A,138.35,215.96,1.38,15.02,308,Very Poor,
12/05/2024,2:00:00,12/05/2024 2:00,Node A,180.49,193.36,1.27,11.93,302,Very Poor,
12/05/2024,3:00:00,12/05/2024 3:00,Node A,167.65,168.79,1.23,11.9,305,Very Poor,
12/05/2024,4:00:00,12/05/2024 4:00,Node A,162.68,170.47,1.19,10.76,301,Very Poor,
12/05/2024,5:00:00,12/05/2024 5:00,Node A,174.42,165.58,1.1,10.62,296,Poor,
12/05/2024,6:00:00,12/05/2024 6:00,Node A,182.8,160.68,1.09,11.21,294,Poor,
12/05/2024,7:00:00,12/05/2024 7:00,Node A,182.52,180.4,1.06,12.35,292,Poor,
12/05/2024,8:00:00,12/05/2024 8:00,Node A,168.63,193.27,1.21,14.15,291,Poor,
12/05/2024,9:00:00,12/05/2024 9:00,Node A,145.67,192.74,1.34,14.5,290,Poor,
12/05/2024,10:00:00,12/05/2024 10:00,Node A,147.17,218.73,1.33,13.23,290,Poor,
12/05/2024,11:00:00,12/05/2024 11:00,Node A,162.86,246.63,1.39,13.67,290,Poor,
12/05/2024,12:00:00,12/05/2024 12:00,Node A,168.99,255.68,1.33,17.25,292,Poor,
12/05/2024,13:00:00,12/05/2024 13:00,Node A,166.83,256.85,1.43,22.53,293,Poor,
12/05/2024,14:00:00,12/05/2024 14:00,Node A,168.17,261.24,1.2,26.02,318,Very Poor,
12/05/2024,15:00:00,12/05/2024 15:00,Node A,164.78,283,0.91,22.07,318,Very Poor,
12/05/2024,16:00:00,12/05/2024 16:00,Node A,149.39,240.31,1.25,24.61,319,Very Poor,
12/05/2024,17:00:00,12/05/2024 17:00,Node A,148,260.44,1.27,20.59,319,Very Poor,
12/05/2024,18:00:00,12/05/2024 18:00,Node A,128.73,222.2,1.35,16.19,318,Very Poor,
12/05/2024,19:00:00,12/05/2024 19:00,Node A,126.42,228.6,1.31,15.03,317,Very Poor,
12/05/2024,20:00:00,12/05/2024 20:00,Node A,136.83,236.27,1.42,18.46,315,Very Poor,
12/05/2024,21:00:00,12/05/2024 21:00,Node A,151.25,248.78,1.86,27.87,313,Very Poor,
12/05/2024,22:00:00,12/05/2024 22:00,Node A,161.35,255.01,2.21,18.63,311,Very Poor,
12/05/2024,23:00:00,12/05/2024 23:00,Node A,180.98,297.1,2.3,19.41,309,Very Poor,
13/05/2024,0:00:00,13/05/2024 0:00,Node A,191.5,305.64,2.23,24.47,310,Very Poor,
13/05/2024,1:00:00,13/05/2024 1:00,Node A,186.97,280.18,1.94,22.32,311,Very Poor,
13/05/2024,2:00:00,13/05/2024 2:00,Node A,156.91,200.62,1.48,12.32,320,Very Poor,
13/05/2024,3:00:00,13/05/2024 3:00,Node A,188.01,271.49,1.47,14.78,302,Very Poor,
13/05/2024,4:00:00,13/05/2024 4:00,Node A,181.51,251.53,1.49,18.12,304,Very Poor,
13/05/2024,5:00:00,13/05/2024 5:00,Node A,175.26,220.69,1.39,12.38,304,Very Poor,
13/05/2024,6:00:00,13/05/2024 6:00,Node A,179.16,231.43,1.37,12.54,305,Very Poor,
13/05/2024,7:00:00,13/05/2024 7:00,Node A,176.25,239.34,1.25,10.72,306,Very Poor,
13/05/2024,8:00:00,13/05/2024 8:00,Node A,160.17,208.59,1.02,8.07,306,Very Poor,
13/05/2024,9:00:00,13/05/2024 9:00,Node A,153.14,188.06,1.19,9,314,Very Poor,
13/05/2024,10:00:00,13/05/2024 10:00,Node A,186.75,244.46,0.88,9.14,312,Very Poor,
13/05/2024,11:00:00,13/05/2024 11:00,Node A,184.56,269.9,0.69,12.7,309,Very Poor,
13/05/2024,12:00:00,13/05/2024 12:00,Node A,178.12,235.1,0.57,11.15,310,Very Poor,
13/05/2024,13:00:00,13/05/2024 13:00,Node A,147.36,193.76,0.77,15.15,308,Very Poor,
13/05/2024,14:00:00,13/05/2024 14:00,Node A,130.9,162.06,0.79,15.91,307,Very Poor,
13/05/2024,15:00:00,13/05/2024 15:00,Node A,164.34,238.99,0.73,17.07,307,Very Poor,
13/05/2024,16:00:00,13/05/2024 16:00,Node A,123.3,148.76,0.75,13.71,306,Very Poor,
13/05/2024,17:00:00,13/05/2024 17:00,Node A,144.68,231.06,1.12,11.74,307,Very Poor,
13/05/2024,18:00:00,13/05/2024 18:00,Node A,138.1,212.33,1.05,8.34,309,Very Poor,
13/05/2024,19:00:00,13/05/2024 19:00,Node A,152.31,256.14,1.24,13.8,310,Very Poor,
13/05/2024,20:00:00,13/05/2024 20:00,Node A,164.23,270.65,1.67,23.13,314,Very Poor,
13/05/2024,21:00:00,13/05/2024 21:00,Node A,173.96,278.46,2.07,31.35,316,Very Poor,
13/05/2024,22:00:00,13/05/2024 22:00,Node A,193.4,291.66,2.19,25.72,319,Very Poor,
13/05/2024,23:00:00,13/05/2024 23:00,Node A,200.66,319.15,2.08,16.94,321,Very Poor,
14/05/2024,0:00:00,14/05/2024 0:00,Node A,195.68,309.02,2.3,20.92,323,Very Poor,
14/05/2024,1:00:00,14/05/2024 1:00,Node A,205.9,321.62,2.29,24.58,325,Very Poor,
14/05/2024,2:00:00,14/05/2024 2:00,Node A,209.04,313.57,2.02,16.45,327,Very Poor,
14/05/2024,3:00:00,14/05/2024 3:00,Node A,207.44,312.24,2.1,17.2,328,Very Poor,
14/05/2024,4:00:00,14/05/2024 4:00,Node A,213.91,312.1,2.06,20.73,331,Very Poor,
14/05/2024,5:00:00,14/05/2024 5:00,Node A,204.87,290.77,1.96,19.88,340,Very Poor,
14/05/2024,6:00:00,14/05/2024 6:00,Node A,205.39,294.24,1.89,16.42,341,Very Poor,
14/05/2024,7:00:00,14/05/2024 7:00,Node A,196.82,298.28,1.82,14.96,341,Very Poor,
14/05/2024,8:00:00,14/05/2024 8:00,Node A,198.53,295.63,1.9,14.31,341,Very Poor,
14/05/2024,9:00:00,14/05/2024 9:00,Node A,201.88,288.96,2.1,17.14,342,Very Poor,
14/05/2024,10:00:00,14/05/2024 10:00,Node A,219.88,323.84,1.82,16.37,343,Very Poor,
14/05/2024,11:00:00,14/05/2024 11:00,Node A,232.85,333.54,1.45,17.39,345,Very Poor,
14/05/2024,12:00:00,14/05/2024 12:00,Node A,220.33,312.1,1.29,22.13,347,Very Poor,
14/05/2024,13:00:00,14/05/2024 13:00,Node A,197.85,287.89,1.27,23.47,349,Very Poor,
14/05/2024,14:00:00,14/05/2024 14:00,Node A,167.5,251.72,1.3,22.93,351,Very Poor,
14/05/2024,15:00:00,14/05/2024 15:00,Node A,162.57,256.12,1.3,16.28,351,Very Poor,
14/05/2024,16:00:00,14/05/2024 16:00,Node A,142.01,219.16,1.24,12.83,352,Very Poor,
14/05/2024,17:00:00,14/05/2024 17:00,Node A,134.79,214.27,1.17,12.88,352,Very Poor,
14/05/2024,18:00:00,14/05/2024 18:00,Node A,136.17,227.77,1.29,21.03,352,Very Poor,
14/05/2024,19:00:00,14/05/2024 19:00,Node A,140.82,238.76,1.5,18.04,352,Very Poor,
14/05/2024,20:00:00,14/05/2024 20:00,Node A,187.26,271.81,1.99,22.41,353,Very Poor,
14/05/2024,21:00:00,14/05/2024 21:00,Node A,172.97,342.35,2.41,23.8,355,Very Poor,
14/05/2024,22:00:00,14/05/2024 22:00,Node A,185.34,343.78,2.64,20.75,356,Very Poor,
14/05/2024,23:00:00,14/05/2024 23:00,Node A,198.43,337.73,2.33,18.86,356,Very Poor,
15/05/2024,0:00:00,15/05/2024 0:00,Node A,225.27,336.44,2.68,22.02,357,Very Poor,
15/05/2024,1:00:00,15/05/2024 1:00,Node A,217.86,313.18,3.08,20.53,357,Very Poor,
15/05/2024,2:00:00,15/05/2024 2:00,Node A,229.32,321.54,2.36,17.25,357,Very Poor,
15/05/2024,3:00:00,15/05/2024 3:00,Node A,234.75,324.41,2.64,17.48,358,Very Poor,
15/05/2024,4:00:00,15/05/2024 4:00,Node A,255.21,376.1,2.48,20.33,360,Very Poor,
15/05/2024,5:00:00,15/05/2024 5:00,Node A,252.04,389.92,2.45,18.56,362,Very Poor,
15/05/2024,6:00:00,15/05/2024 6:00,Node A,234.49,438.88,2.49,16.76,364,Very Poor,
15/05/2024,7:00:00,15/05/2024 7:00,Node A,244.26,411.62,2.59,18.42,366,Very Poor,
15/05/2024,8:00:00,15/05/2024 8:00,Node A,240.78,374.69,2.45,16.17,367,Very Poor,
15/05/2024,9:00:00,15/05/2024 9:00,Node A,248.29,389.42,2.04,15.14,369,Very Poor,
15/05/2024,10:00:00,15/05/2024 10:00,Node A,239.83,386.73,2.08,15.95,369,Very Poor,
15/05/2024,11:00:00,15/05/2024 11:00,Node A,271.79,394.16,2.18,29.04,372,Very Poor,
15/05/2024,12:00:00,15/05/2024 12:00,Node A,284.24,421.67,1.76,30.28,374,Very Poor,
15/05/2024,13:00:00,15/05/2024 13:00,Node A,227.14,324.62,1.29,25.06,375,Very Poor,
15/05/2024,14:00:00,15/05/2024 14:00,Node A,165.4,250.69,1.35,22.75,374,Very Poor,
15/05/2024,15:00:00,15/05/2024 15:00,Node A,145.15,231.88,1.59,16.78,374,Very Poor,
15/05/2024,16:00:00,15/05/2024 16:00,Node A,130.71,205.44,1.36,14.46,374,Very Poor,
15/05/2024,17:00:00,15/05/2024 17:00,Node A,130.36,215.22,1.39,12.1,374,Very Poor,
15/05/2024,18:00:00,15/05/2024 18:00,Node A,129.21,224.67,1.45,13.51,375,Very Poor,
15/05/2024,19:00:00,15/05/2024 19:00,Node A,144.87,258.17,1.83,13.89,376,Very Poor,
15/05/2024,20:00:00,15/05/2024 20:00,Node A,169.12,371.95,2.71,20.89,377,Very Poor,
15/05/2024,21:00:00,15/05/2024 21:00,Node A,174.11,350.61,3.18,30.62,376,Very Poor,
15/05/2024,22:00:00,15/05/2024 22:00,Node A,212.02,357.29,3.8,20.78,376,Very Poor,
15/05/2024,23:00:00,15/05/2024 23:00,Node A,221.06,346.12,3.66,18.65,377,Very Poor,
16/05/2024,0:00:00,16/05/2024 0:00,Node A,228.6,352.27,3.7,23.82,379,Very Poor,
16/05/2024,1:00:00,16/05/2024 1:00,Node A,238.35,353.99,3.21,24.99,382,Very Poor,
16/05/2024,2:00:00,16/05/2024 2:00,Node A,237.86,349.03,2.48,16.27,384,Very Poor,
16/05/2024,3:00:00,16/05/2024 3:00,Node A,235.71,332.09,2.22,18.77,384,Very Poor,
16/05/2024,4:00:00,16/05/2024 4:00,Node A,230.43,325.03,2.61,24.98,384,Very Poor,
16/05/2024,5:00:00,16/05/2024 5:00,Node A,235.59,325.43,2.11,22.9,383,Very Poor,
16/05/2024,6:00:00,16/05/2024 6:00,Node A,244.81,338.41,2.37,21.44,383,Very Poor,
16/05/2024,7:00:00,16/05/2024 7:00,Node A,238.35,343.5,2.43,21.55,382,Very Poor,
16/05/2024,8:00:00,16/05/2024 8:00,Node A,223.77,328.79,2.05,22.02,381,Very Poor,
16/05/2024,9:00:00,16/05/2024 9:00,Node A,214.66,312.82,1.79,13.65,380,Very Poor,
16/05/2024,10:00:00,16/05/2024 10:00,Node A,206.6,318.68,1.67,12.43,379,Very Poor,
16/05/2024,11:00:00,16/05/2024 11:00,Node A,232.02,351.93,1.49,17.09,378,Very Poor,
16/05/2024,12:00:00,16/05/2024 12:00,Node A,210.63,339.13,1.3,13.86,374,Very Poor,
16/05/2024,13:00:00,16/05/2024 13:00,Node A,180.38,313.69,1.2,16.45,372,Very Poor,
16/05/2024,14:00:00,16/05/2024 14:00,Node A,162.01,266.78,1.25,22.24,373,Very Poor,
16/05/2024,15:00:00,16/05/2024 15:00,Node A,143.71,237.38,1.09,21.45,372,Very Poor,
16/05/2024,16:00:00,16/05/2024 16:00,Node A,115.28,214.19,1.15,16.99,372,Very Poor,
16/05/2024,17:00:00,16/05/2024 17:00,Node A,129.42,217.93,1.08,14.92,372,Very Poor,
16/05/2024,18:00:00,16/05/2024 18:00,Node A,136.28,217.41,1.26,13.13,372,Very Poor,
16/05/2024,19:00:00,16/05/2024 19:00,Node A,143.81,243.82,1.93,13.56,372,Very Poor,
16/05/2024,20:00:00,16/05/2024 20:00,Node A,185.82,335.19,2.52,17.32,371,Very Poor,
16/05/2024,21:00:00,16/05/2024 21:00,Node A,216.23,355.12,2.44,26.28,372,Very Poor,
16/05/2024,22:00:00,16/05/2024 22:00,Node A,257.97,400.91,2.21,22.01,373,Very Poor,
16/05/2024,23:00:00,16/05/2024 23:00,Node A,335.97,494.91,2.45,17,380,Very Poor,
17/05/2024,0:00:00,17/05/2024 0:00,Node A,441.08,610.28,2.25,18.47,384,Very Poor,
17/05/2024,1:00:00,17/05/2024 1:00,Node A,512.15,692.85,2.27,16.62,390,Very Poor,
17/05/2024,2:00:00,17/05/2024 2:00,Node A,555.52,731.12,2.99,13.87,398,Very Poor,
17/05/2024,3:00:00,17/05/2024 3:00,Node A,574.75,765.26,2.68,14.81,407,Severe,
17/05/2024,4:00:00,17/05/2024 4:00,Node A,579.14,734.6,2.55,14.64,416,Severe,
17/05/2024,5:00:00,17/05/2024 5:00,Node A,557.85,718.59,2.4,9.77,426,Severe,
17/05/2024,6:00:00,17/05/2024 6:00,Node A,574.83,720.92,2.35,9.14,436,Severe,
17/05/2024,7:00:00,17/05/2024 7:00,Node A,586.57,775.6,2.35,9.67,452,Severe,
17/05/2024,8:00:00,17/05/2024 8:00,Node A,581.13,768.03,2.36,12.32,466,Severe,
17/05/2024,9:00:00,17/05/2024 9:00,Node A,590.8,757.99,2.51,15.26,483,Severe,
17/05/2024,10:00:00,17/05/2024 10:00,Node A,610.52,836.36,2.64,15.47,504,Severe,
17/05/2024,11:00:00,17/05/2024 11:00,Node A,670.72,754.15,2.72,16.2,520,Severe,
17/05/2024,12:00:00,17/05/2024 12:00,Node A,656.12,524.35,2.53,16.32,533,Severe,
17/05/2024,13:00:00,17/05/2024 13:00,Node A,680.47,755.73,2.5,19.35,553,Severe,
17/05/2024,14:00:00,17/05/2024 14:00,Node A,591.99,588.09,2.1,25.89,571,Severe,
17/05/2024,15:00:00,17/05/2024 15:00,Node A,438.87,513.97,1.73,16.71,583,Severe,
17/05/2024,16:00:00,17/05/2024 16:00,Node A,324.82,376.99,1.25,10.8,592,Severe,
17/05/2024,17:00:00,17/05/2024 17:00,Node A,276.58,366.09,1.5,10.97,600,Severe,
17/05/2024,18:00:00,17/05/2024 18:00,Node A,247.56,361.35,1.54,12.58,607,Severe,
17/05/2024,19:00:00,17/05/2024 19:00,Node A,272.18,406.27,1.87,14.63,615,Severe,
17/05/2024,20:00:00,17/05/2024 20:00,Node A,334.68,490.06,2.77,11.7,623,Severe,
17/05/2024,21:00:00,17/05/2024 21:00,Node A,451.12,614.27,2.88,28.15,636,Severe,
17/05/2024,22:00:00,17/05/2024 22:00,Node A,546.07,775.34,3.15,20.7,651,Severe,
17/05/2024,23:00:00,17/05/2024 23:00,Node A,601.85,837.43,2.6,17.01,652,Severe,
18/05/2024,0:00:00,18/05/2024 0:00,Node A,613.95,846.86,2.56,14.32,660,Severe,
18/05/2024,1:00:00,18/05/2024 1:00,Node A,613.17,849.8,2.58,11.22,664,Severe,
18/05/2024,2:00:00,18/05/2024 2:00,Node A,600.87,863.16,2.94,12.76,665,Severe,
18/05/2024,3:00:00,18/05/2024 3:00,Node A,585.91,879.28,3.04,15.79,665,Severe,
18/05/2024,4:00:00,18/05/2024 4:00,Node A,565.35,829.56,2.87,16.21,665,Severe,
18/05/2024,5:00:00,18/05/2024 5:00,Node A,554.28,834.9,2.84,17.02,662,Severe,
18/05/2024,6:00:00,18/05/2024 6:00,Node A,558.53,764.54,2.99,16.51,672,Severe,
18/05/2024,7:00:00,18/05/2024 7:00,Node A,553.84,744.33,3.04,18.6,666,Severe,
18/05/2024,8:00:00,18/05/2024 8:00,Node A,501.56,762.45,2.77,15.67,664,Severe,
18/05/2024,9:00:00,18/05/2024 9:00,Node A,478.82,745.65,2.76,15.45,659,Severe,
18/05/2024,10:00:00,18/05/2024 10:00,Node A,491.33,725.5,2.73,16.85,648,Severe,
18/05/2024,11:00:00,18/05/2024 11:00,Node A,535.68,758.06,2.73,25,644,Severe,
18/05/2024,12:00:00,18/05/2024 12:00,Node A,602.37,792.8,2.54,27.49,646,Severe,
18/05/2024,13:00:00,18/05/2024 13:00,Node A,679.81,777.09,2.8,24.33,644,Severe,
18/05/2024,14:00:00,18/05/2024 14:00,Node A,660.87,873.09,2.98,25.07,646,Severe,
18/05/2024,15:00:00,18/05/2024 15:00,Node A,706.47,772.08,2.88,24.59,642,Severe,
18/05/2024,16:00:00,18/05/2024 16:00,Node A,726.66,726.35,2.78,20.96,657,Severe,
18/05/2024,17:00:00,18/05/2024 17:00,Node A,739.72,878.73,2.71,19.62,674,Severe,
18/05/2024,18:00:00,18/05/2024 18:00,Node A,749.89,572.43,2.62,20.13,692,Severe,
18/05/2024,19:00:00,18/05/2024 19:00,Node A,724.47,537.62,2.9,19.86,710,Severe,
18/05/2024,20:00:00,18/05/2024 20:00,Node A,766.97,950.73,3.1,25.76,727,Severe,
18/05/2024,21:00:00,18/05/2024 21:00,Node A,761.8,697.96,2.83,30.28,715,Severe,
18/05/2024,22:00:00,18/05/2024 22:00,Node A,734.56,978.97,2.35,26.21,722,Severe,
18/05/2024,23:00:00,18/05/2024 23:00,Node A,740.57,909.21,2.24,21.44,726,Severe,
19/05/2024,0:00:00,19/05/2024 0:00,Node A,707.16,900.8,1.71,24.26,727,Severe,
19/05/2024,1:00:00,19/05/2024 1:00,Node A,670.12,767.86,2.05,20.65,732,Severe,
19/05/2024,2:00:00,19/05/2024 2:00,Node A,589.29,684.41,1.81,13.79,722,Severe,
19/05/2024,3:00:00,19/05/2024 3:00,Node A,522.7,651.34,1.72,9.36,719,Severe,
19/05/2024,4:00:00,19/05/2024 4:00,Node A,486.4,609.23,2.42,7.53,703,Severe,
19/05/2024,5:00:00,19/05/2024 5:00,Node A,473.59,651.14,2.26,10.57,698,Severe,
19/05/2024,6:00:00,19/05/2024 6:00,Node A,477.53,629.33,2.25,8.09,694,Severe,
19/05/2024,7:00:00,19/05/2024 7:00,Node A,464.32,646.42,2.69,9.65,690,Severe,
19/05/2024,8:00:00,19/05/2024 8:00,Node A,486.61,710.29,2.76,11.59,689,Severe,
19/05/2024,9:00:00,19/05/2024 9:00,Node A,498.14,703.18,2.74,11.07,688,Severe,
19/05/2024,10:00:00,19/05/2024 10:00,Node A,517.55,755.46,2.86,12.92,687,Severe,
19/05/2024,11:00:00,19/05/2024 11:00,Node A,557.07,788.01,2.51,15.58,687,Severe,
19/05/2024,12:00:00,19/05/2024 12:00,Node A,626.74,818.43,2.02,18.9,687,Severe,
19/05/2024,13:00:00,19/05/2024 13:00,Node A,623.69,764.99,1.85,15.36,683,Severe,
19/05/2024,14:00:00,19/05/2024 14:00,Node A,584.77,791.7,1.74,19.55,680,Severe,
19/05/2024,15:00:00,19/05/2024 15:00,Node A,457.36,537.32,1.68,14.71,685,Severe,
19/05/2024,16:00:00,19/05/2024 16:00,Node A,381.09,383.89,1.72,12.76,675,Severe,
19/05/2024,17:00:00,19/05/2024 17:00,Node A,336.95,393.52,1.75,13.12,666,Severe,
19/05/2024,18:00:00,19/05/2024 18:00,Node A,368.3,456.48,1.92,14.38,659,Severe,
19/05/2024,19:00:00,19/05/2024 19:00,Node A,358.44,482.35,2.45,15.86,650,Severe,
19/05/2024,20:00:00,19/05/2024 20:00,Node A,431.07,585.4,3.36,27.38,640,Severe,
19/05/2024,21:00:00,19/05/2024 21:00,Node A,471.03,669.2,3.37,22.28,630,Severe,
19/05/2024,22:00:00,19/05/2024 22:00,Node A,507.46,720.1,2.95,23.68,635,Severe,
19/05/2024,23:00:00,19/05/2024 23:00,Node A,504.68,722.95,3.11,23.06,631,Severe,
20/05/2024,0:00:00,20/05/2024 0:00,Node A,506.62,729.94,2.93,24.36,627,Severe,
20/05/2024,1:00:00,20/05/2024 1:00,Node A,498.75,687.97,2.54,27.13,631,Severe,
20/05/2024,2:00:00,20/05/2024 2:00,Node A,484.82,655.34,3.25,15.7,629,Severe,
20/05/2024,3:00:00,20/05/2024 3:00,Node A,486.18,645.85,3.65,12.48,629,Severe,
20/05/2024,4:00:00,20/05/2024 4:00,Node A,478.9,630.56,3.35,11.08,631,Severe,
20/05/2024,5:00:00,20/05/2024 5:00,Node A,464.69,625.3,2.99,9.11,632,Severe,
20/05/2024,6:00:00,20/05/2024 6:00,Node A,466.05,613.8,2.33,10.81,632,Severe,
20/05/2024,7:00:00,20/05/2024 7:00,Node A,468.54,623.19,2.71,12.17,633,Severe,
20/05/2024,8:00:00,20/05/2024 8:00,Node A,449.3,600.65,3.08,12.78,630,Severe,
20/05/2024,9:00:00,20/05/2024 9:00,Node A,444.14,593.62,3.2,13.87,627,Severe,
20/05/2024,10:00:00,20/05/2024 10:00,Node A,457.34,623.72,3.09,16.3,624,Severe,
20/05/2024,11:00:00,20/05/2024 11:00,Node A,481.92,657.51,2.99,24.04,621,Severe,
20/05/2024,12:00:00,20/05/2024 12:00,Node A,509.44,671.5,2.17,32.85,616,Severe,
20/05/2024,13:00:00,20/05/2024 13:00,Node A,459.45,596.68,2.02,21.61,609,Severe,
20/05/2024,14:00:00,20/05/2024 14:00,Node A,371.82,435.28,1.36,19.86,599,Severe,
20/05/2024,15:00:00,20/05/2024 15:00,Node A,254.5,345.71,1.15,16.92,591,Severe,
20/05/2024,16:00:00,20/05/2024 16:00,Node A,201.63,275.17,1.16,13.51,586,Severe,
20/05/2024,17:00:00,20/05/2024 17:00,Node A,183.05,264.57,1.35,15.36,581,Severe,
20/05/2024,18:00:00,20/05/2024 18:00,Node A,172.3,250.17,1.51,12.05,573,Severe,
20/05/2024,19:00:00,20/05/2024 19:00,Node A,211.45,248.17,1.92,9.98,565,Severe,
20/05/2024,20:00:00,20/05/2024 20:00,Node A,272.64,330.02,2.64,14.93,558,Severe,
20/05/2024,21:00:00,20/05/2024 21:00,Node A,241.32,359.34,2.91,19.99,547,Severe,
20/05/2024,22:00:00,20/05/2024 22:00,Node A,257.79,364.04,2.56,28.72,535,Severe,
20/05/2024,23:00:00,20/05/2024 23:00,Node A,281.38,406.44,2.41,23.84,525,Severe,
21/05/2024,0:00:00,21/05/2024 0:00,Node A,300.09,410.98,2.41,33.16,515,Severe,
21/05/2024,1:00:00,21/05/2024 1:00,Node A,320.3,436.18,1.9,43.19,507,Severe,
21/05/2024,2:00:00,21/05/2024 2:00,Node A,316.36,421.29,3.2,25.39,499,Severe,
21/05/2024,3:00:00,21/05/2024 3:00,Node A,341.25,431.79,3.01,23.15,487,Severe,
21/05/2024,4:00:00,21/05/2024 4:00,Node A,306.15,430.99,2.63,19.45,481,Severe,
21/05/2024,5:00:00,21/05/2024 5:00,Node A,308.45,430.14,2.81,14.2,476,Severe,
21/05/2024,6:00:00,21/05/2024 6:00,Node A,332.02,461.7,2.39,14.37,472,Severe,
21/05/2024,7:00:00,21/05/2024 7:00,Node A,318.18,449.13,2.23,14.46,466,Severe,
21/05/2024,8:00:00,21/05/2024 8:00,Node A,306.43,423.27,2.6,13.84,462,Severe,
21/05/2024,9:00:00,21/05/2024 9:00,Node A,305.37,423.98,2.34,15.02,457,Severe,
21/05/2024,10:00:00,21/05/2024 10:00,Node A,314.96,428.45,2.48,15.91,452,Severe,
21/05/2024,11:00:00,21/05/2024 11:00,Node A,359.73,497.36,2.21,26.24,448,Severe,
21/05/2024,12:00:00,21/05/2024 12:00,Node A,379.36,522.9,1.72,29.31,444,Severe,
21/05/2024,13:00:00,21/05/2024 13:00,Node A,359.9,499.19,1.66,17.17,440,Severe,
21/05/2024,14:00:00,21/05/2024 14:00,Node A,359.68,509.59,1.71,19.32,440,Severe,
21/05/2024,15:00:00,21/05/2024 15:00,Node A,356.12,520.76,1.65,16.63,444,Severe,
